cohort_year,investor_id,total_invested,avg_sip_amount,txn_count
2024,INV002605,1031428,206285.6,5
2024,INV002606,428091,47565.666666666664,9
2024,INV002607,1526125,254354.16666666666,6
2024,INV002608,51776,12944.0,4
2024,INV002609,273899,136949.5,2
2024,INV002610,736043,147208.6,5
2024,INV002611,1678851,279808.5,6
2024,INV002612,17198,8599.0,2
2024,INV002613,1098323,91526.91666666667,12
2024,INV002614,480166,120041.5,4
2024,INV002616,359877,89969.25,4
2024,INV002617,252149,63037.25,4
2024,INV002619,1055131,175855.16666666666,6
2024,INV002620,10679,5339.5,2
2024,INV002621,895547,149257.83333333334,6
2024,INV002622,689616,62692.36363636364,11
2024,INV002624,885681,177136.2,5
2024,INV002625,743144,123857.33333333333,6
2024,INV002626,412482,68747.0,6
2024,INV002627,393005,49125.625,8
2024,INV002628,1173839,130426.55555555556,9
2024,INV002629,38172,9543.0,4
2024,INV002630,604786,75598.25,8
2024,INV002631,1312611,164076.375,8
2024,INV002632,815495,74135.90909090909,11
2024,INV002633,1822320,151860.0,12
2024,INV002634,1155097,165013.85714285713,7
2024,INV002635,1130827,113082.7,10
2024,INV002636,1410,705.0,2
2024,INV002637,976980,162830.0,6
2024,INV002638,787725,196931.25,4
2024,INV002639,220235,31462.14285714286,7
2024,INV002640,407956,33996.333333333336,12
2024,INV002641,722158,90269.75,8
2024,INV002642,1528148,152814.8,10
2024,INV002643,604134,67126.0,9
2024,INV002644,391205,391205.0,1
2024,INV002645,718998,65363.454545454544,11
2024,INV002647,1051925,150275.0,7
2024,INV002648,745128,106446.85714285714,7
2024,INV002649,454765,113691.25,4
2024,INV002650,489864,97972.8,5
2024,INV002651,904120,180824.0,5
2024,INV002652,1408127,156458.55555555556,9
2024,INV002653,513,513.0,1
2024,INV002654,634501,57681.90909090909,11
2024,INV002655,508531,127132.75,4
2024,INV002656,1556050,155605.0,10
2024,INV002657,167584,33516.8,5
2024,INV002658,620774,103462.33333333333,6
2024,INV002659,1026277,102627.7,10
2024,INV002660,580860,116172.0,5
2024,INV002661,908,454.0,2
2024,INV002662,152791,50930.333333333336,3
2024,INV002664,595421,99236.83333333333,6
2024,INV002666,978886,88989.63636363637,11
2024,INV002667,244753,244753.0,1
2024,INV002668,1798948,149912.33333333334,12
2024,INV002669,485674,161891.33333333334,3
2024,INV002670,32088,10696.0,3
2024,INV002671,800949,66745.75,12
2024,INV002672,441,441.0,1
2024,INV002673,921689,92168.9,10
2024,INV002674,1451234,120936.16666666667,12
2024,INV002675,974634,81219.5,12
2024,INV002676,565809,141452.25,4
2024,INV002677,388167,194083.5,2
2024,INV002679,1242019,155252.375,8
2024,INV002680,689501,137900.2,5
2024,INV002681,77813,11116.142857142857,7
2024,INV002682,1690507,169050.7,10
2024,INV002683,477982,95596.4,5
2024,INV002684,1273552,115777.45454545454,11
2024,INV002685,732855,122142.5,6
2024,INV002686,1228291,245658.2,5
2024,INV002687,1038000,129750.0,8
2024,INV002688,360928,36092.8,10
2024,INV002689,1462406,132946.0,11
2024,INV002690,761823,190455.75,4
2024,INV002691,142434,71217.0,2
2024,INV002692,1912308,212478.66666666666,9
2024,INV002693,1480616,123384.66666666667,12
2024,INV002694,336088,84022.0,4
2024,INV002696,1740739,158249.0,11
2024,INV002697,295570,32841.11111111111,9
2024,INV002698,2056205,186927.72727272726,11
2024,INV002699,52215,13053.75,4
2024,INV002700,488317,54257.444444444445,9
2024,INV002701,496000,124000.0,4
2024,INV002702,687038,68703.8,10
2024,INV002703,557730,139432.5,4
2024,INV002704,1558276,129856.33333333333,12
2024,INV002705,849407,70783.91666666667,12
2024,INV002706,1253360,113941.81818181818,11
2024,INV002707,2651584,241053.0909090909,11
2024,INV002708,1553060,129421.66666666667,12
2024,INV002709,38177,19088.5,2
2024,INV002710,9983,4991.5,2
2024,INV002711,550183,61131.444444444445,9
2024,INV002712,388340,32361.666666666668,12
2024,INV002713,17714,8857.0,2
2024,INV002714,495424,99084.8,5
2024,INV002715,527,527.0,1
2024,INV002716,298557,49759.5,6
2024,INV002717,328135,82033.75,4
2024,INV002718,579809,82829.85714285714,7
2024,INV002719,293243,97747.66666666667,3
2024,INV002720,441054,110263.5,4
2024,INV002721,818,818.0,1
2024,INV002722,1098120,109812.0,10
2024,INV002723,44585,4953.888888888889,9
2024,INV002724,1640894,136741.16666666666,12
2024,INV002725,669734,111622.33333333333,6
2024,INV002726,1387173,115597.75,12
2024,INV002727,636901,79612.625,8
2024,INV002728,11412,11412.0,1
2024,INV002729,2065041,258130.125,8
2024,INV002731,772457,386228.5,2
2024,INV002732,1027836,93439.63636363637,11
2024,INV002733,851110,85111.0,10
2024,INV002734,369356,61559.333333333336,6
2024,INV002735,1440895,120074.58333333333,12
2024,INV002736,2166018,196910.72727272726,11
2024,INV002737,1395803,116316.91666666667,12
2024,INV002738,1307764,261552.8,5
2024,INV002739,59250,19750.0,3
2024,INV002740,1113136,159019.42857142858,7
2024,INV002741,56215,14053.75,4
2024,INV002742,190794,95397.0,2
2024,INV002743,830045,103755.625,8
2024,INV002744,64967,6496.7,10
2024,INV002745,440351,73391.83333333333,6
2024,INV002746,832761,75705.54545454546,11
2024,INV002747,1381161,197308.7142857143,7
2024,INV002748,1058411,151201.57142857142,7
2024,INV002749,528623,176207.66666666666,3
2024,INV002750,489019,54335.444444444445,9
2024,INV002751,771855,77185.5,10
2024,INV002752,1187556,131950.66666666666,9
2024,INV002753,1438337,130757.90909090909,11
2024,INV002754,238195,39699.166666666664,6
2024,INV002755,13259,13259.0,1
2024,INV002756,424706,141568.66666666666,3
2024,INV002757,314992,62998.4,5
2024,INV002758,621192,69021.33333333333,9
2024,INV002759,1285048,183578.2857142857,7
2024,INV002761,1304993,108749.41666666667,12
2024,INV002762,972214,108023.77777777778,9
2024,INV002763,15743,7871.5,2
2024,INV002764,1047488,130936.0,8
2024,INV002765,1436955,179619.375,8
2024,INV002766,1301026,108418.83333333333,12
2024,INV002767,722487,80276.33333333333,9
2024,INV002768,7182,7182.0,1
2024,INV002769,1500175,136379.54545454544,11
2024,INV002770,736893,147378.6,5
2024,INV002771,699878,139975.6,5
2024,INV002772,778911,77891.1,10
2024,INV002773,69451,34725.5,2
2024,INV002774,639529,91361.28571428571,7
2024,INV002775,1917537,213059.66666666666,9
2024,INV002776,1116694,186115.66666666666,6
2024,INV002777,1077532,269383.0,4
2024,INV002778,578026,144506.5,4
2024,INV002779,1632115,148374.0909090909,11
2024,INV002780,421087,84217.4,5
2024,INV002781,431185,86237.0,5
2024,INV002782,985007,197001.4,5
2024,INV002783,1426460,118871.66666666667,12
2024,INV002784,953818,105979.77777777778,9
2024,INV002785,501265,83544.16666666667,6
2024,INV002786,1486264,135114.9090909091,11
2024,INV002787,730015,91251.875,8
2024,INV002788,1174818,117481.8,10
2024,INV002789,59762,19920.666666666668,3
2024,INV002790,167441,55813.666666666664,3
2024,INV002791,16153,5384.333333333333,3
2024,INV002792,710709,177677.25,4
2024,INV002793,255816,31977.0,8
2024,INV002794,807593,80759.3,10
2024,INV002795,3347,3347.0,1
2024,INV002796,590852,84407.42857142857,7
2024,INV002797,295435,147717.5,2
2024,INV002798,1134730,162104.2857142857,7
2024,INV002799,507285,56365.0,9
2024,INV002800,170858,21357.25,8
2024,INV002801,882502,126071.71428571429,7
2024,INV002802,1194797,170685.2857142857,7
2024,INV002803,1007412,91582.90909090909,11
2024,INV002804,586275,58627.5,10
2024,INV002805,343064,85766.0,4
2024,INV002806,263473,65868.25,4
2024,INV002807,334828,83707.0,4
2024,INV002808,972792,108088.0,9
2024,INV002809,27992,4665.333333333333,6
2024,INV002810,998276,99827.6,10
2024,INV002811,1212444,151555.5,8
2024,INV002813,441820,49091.11111111111,9
2024,INV002814,13063,6531.5,2
2024,INV002815,385303,192651.5,2
2024,INV002817,250992,62748.0,4
2024,INV002818,65179,16294.75,4
2024,INV002819,578093,82584.71428571429,7
2024,INV002820,726867,242289.0,3
2024,INV002821,531776,265888.0,2
2024,INV002822,1210350,110031.81818181818,11
2024,INV002823,526123,131530.75,4
2024,INV002824,1295824,107985.33333333333,12
2024,INV002825,269809,67452.25,4
2024,INV002826,686810,76312.22222222222,9
2024,INV002827,590809,65645.44444444444,9
2024,INV002828,1202798,100233.16666666667,12
2024,INV002829,225959,56489.75,4
2024,INV002830,99416,16569.333333333332,6
2024,INV002831,403398,50424.75,8
2024,INV002832,2043853,204385.3,10
2024,INV002833,939118,234779.5,4
2024,INV002834,1972780,197278.0,10
2024,INV002835,66597,9513.857142857143,7
2024,INV002836,1649,1649.0,1
2024,INV002837,163775,81887.5,2
2024,INV002838,569559,56955.9,10
2024,INV002839,977873,244468.25,4
2024,INV002840,579250,115850.0,5
2024,INV002841,1317835,109819.58333333333,12
2024,INV002842,14799,14799.0,1
2024,INV002843,1539809,128317.41666666667,12
2024,INV002844,146535,146535.0,1
2024,INV002845,301765,100588.33333333333,3
2024,INV002846,569385,113877.0,5
2024,INV002847,310619,28238.090909090908,11
2024,INV002848,419435,209717.5,2
2024,INV002849,975989,139427.0,7
2024,INV002850,1548230,129019.16666666667,12
2024,INV002851,276966,55393.2,5
2024,INV002852,1041610,104161.0,10
2024,INV002853,1066654,213330.8,5
2024,INV002854,39871,9967.75,4
2024,INV002855,12212,4070.6666666666665,3
2024,INV002856,604068,100678.0,6
2024,INV002857,832,832.0,1
2024,INV002858,170407,42601.75,4
2024,INV002859,1293237,129323.7,10
2024,INV002860,61602,20534.0,3
2024,INV002861,729936,72993.6,10
2024,INV002862,632707,79088.375,8
2024,INV002863,810786,90087.33333333333,9
2024,INV002864,1526776,152677.6,10
2024,INV002865,1256336,125633.6,10
2024,INV002866,654591,163647.75,4
2024,INV002867,666063,111010.5,6
2024,INV002868,1397187,155243.0,9
2024,INV002869,810765,101345.625,8
2024,INV002870,1131331,94277.58333333333,12
2024,INV002871,344821,172410.5,2
2024,INV002872,46749,7791.5,6
2024,INV002873,1114229,123803.22222222222,9
2024,INV002874,443630,73938.33333333333,6
2024,INV002875,40481,13493.666666666666,3
2024,INV002876,421646,105411.5,4
2024,INV002877,423220,70536.66666666667,6
2024,INV002878,166107,83053.5,2
2024,INV002879,743472,67588.36363636363,11
2024,INV002880,105098,105098.0,1
2024,INV002881,866525,96280.55555555556,9
2024,INV002882,850270,170054.0,5
2024,INV002883,953534,86684.90909090909,11
2024,INV002884,96601,48300.5,2
2024,INV002885,479830,159943.33333333334,3
2024,INV002886,1000941,83411.75,12
2024,INV002887,556503,556503.0,1
2024,INV002888,734559,104937.0,7
2024,INV002889,654142,327071.0,2
2024,INV002890,1654267,165426.7,10
2024,INV002891,273593,27359.3,10
2024,INV002892,356148,89037.0,4
2024,INV002893,586694,53335.818181818184,11
2024,INV002894,1239365,206560.83333333334,6
2024,INV002895,62836,12567.2,5
2024,INV002896,80044,13340.666666666666,6
2024,INV002897,354310,44288.75,8
2024,INV002898,7763,2587.6666666666665,3
2024,INV002899,776246,129374.33333333333,6
2024,INV002900,480127,68589.57142857143,7
2024,INV002901,690651,138130.2,5
2024,INV002903,688078,76453.11111111111,9
2024,INV002904,921012,92101.2,10
2024,INV002905,1532174,139288.54545454544,11
2024,INV002906,784837,98104.625,8
2024,INV002907,15867,15867.0,1
2024,INV002908,4331,1443.6666666666667,3
2024,INV002909,512196,64024.5,8
2024,INV002910,386296,128765.33333333333,3
2024,INV002911,1450589,145058.9,10
2024,INV002912,2286138,190511.5,12
2024,INV002913,1590174,144561.27272727274,11
2024,INV002914,1089489,181581.5,6
2024,INV002915,167702,18633.555555555555,9
2024,INV002917,77355,15471.0,5
2024,INV002918,58116,58116.0,1
2024,INV002919,2727,2727.0,1
2024,INV002920,645236,161309.0,4
2024,INV002921,586383,65153.666666666664,9
2024,INV002922,651962,217320.66666666666,3
2024,INV002923,55913,27956.5,2
2024,INV002924,539484,77069.14285714286,7
2024,INV002925,258207,64551.75,4
2024,INV002926,459914,76652.33333333333,6
2024,INV002927,384758,34978.0,11
2024,INV002928,1692346,169234.6,10
2024,INV002929,1885229,209469.88888888888,9
2024,INV002930,35422,8855.5,4
2024,INV002931,1476787,164087.44444444444,9
2024,INV002932,2165816,240646.22222222222,9
2024,INV002933,1962782,163565.16666666666,12
2024,INV002934,858890,85889.0,10
2024,INV002935,277910,30878.88888888889,9
2024,INV002936,10548,10548.0,1
2024,INV002937,600588,60058.8,10
2024,INV002938,313695,156847.5,2
2024,INV002939,1410830,117569.16666666667,12
2024,INV002940,1140863,162980.42857142858,7
2024,INV002941,1084661,135582.625,8
2024,INV002942,421849,35154.083333333336,12
2024,INV002943,535855,66981.875,8
2024,INV002944,804918,134153.0,6
2024,INV002945,772349,77234.9,10
2024,INV002946,236429,59107.25,4
2024,INV002947,869320,86932.0,10
2024,INV002948,1892942,270420.28571428574,7
2024,INV002949,355014,71002.8,5
2024,INV002950,1333819,111151.58333333333,12
2024,INV002951,414948,41494.8,10
2024,INV002952,1191005,238201.0,5
2024,INV002953,292442,58488.4,5
2024,INV002954,1112349,111234.9,10
2024,INV002955,246202,123101.0,2
2024,INV002956,2368091,263121.22222222225,9
2024,INV002957,552185,78883.57142857143,7
2024,INV002958,184235,61411.666666666664,3
2024,INV002959,20966,10483.0,2
2024,INV002960,15426,15426.0,1
2024,INV002961,365134,40570.444444444445,9
2024,INV002962,12683,12683.0,1
2024,INV002963,113711,37903.666666666664,3
2024,INV002964,609260,87037.14285714286,7
2024,INV002965,275352,275352.0,1
2024,INV002966,1617000,179666.66666666666,9
2024,INV002967,28737,9579.0,3
2024,INV002968,79854,15970.8,5
2024,INV002969,1076819,107681.9,10
2024,INV002970,984974,246243.5,4
2024,INV002971,282181,94060.33333333333,3
2024,INV002972,3104,3104.0,1
2024,INV002973,452828,75471.33333333333,6
2024,INV002974,1468022,122335.16666666667,12
2024,INV002975,196089,49022.25,4
2024,INV002976,450997,150332.33333333334,3
2024,INV002977,10928,2732.0,4
2024,INV002978,626613,104435.5,6
2024,INV002979,988274,141182.0,7
2024,INV002980,247711,41285.166666666664,6
2024,INV002981,383521,127840.33333333333,3
2024,INV002982,498259,83043.16666666667,6
2024,INV002983,1750339,250048.42857142858,7
2024,INV002984,860063,86006.3,10
2024,INV002985,813008,135501.33333333334,6
2024,INV002986,737031,147406.2,5
2024,INV002987,1224261,306065.25,4
2024,INV002989,1154027,104911.54545454546,11
2024,INV002990,544955,181651.66666666666,3
2024,INV002991,409695,136565.0,3
2024,INV002992,231033,38505.5,6
2024,INV002993,1510622,167846.88888888888,9
2024,INV002994,577429,64158.77777777778,9
2024,INV002996,2445043,203753.58333333334,12
2024,INV002997,802626,100328.25,8
2024,INV002998,4850,2425.0,2
2024,INV002999,1661,1661.0,1
2024,INV003000,54577,7796.714285714285,7
2024,INV003001,99755,49877.5,2
2024,INV003002,873009,109126.125,8
2024,INV003003,548947,49904.27272727273,11
2024,INV003004,966737,120842.125,8
2024,INV003005,731891,66535.54545454546,11
2024,INV003006,796257,265419.0,3
2024,INV003007,377147,31428.916666666668,12
2024,INV003008,1817842,227230.25,8
2024,INV003009,566820,47235.0,12
2024,INV003010,1012557,144651.0,7
2024,INV003011,1047733,104773.3,10
2024,INV003012,469660,78276.66666666667,6
2024,INV003014,433729,61961.28571428572,7
2024,INV003015,643733,58521.181818181816,11
2024,INV003016,1160040,193340.0,6
2024,INV003017,788360,112622.85714285714,7
2024,INV003018,332858,47551.142857142855,7
2024,INV003020,26926,13463.0,2
2024,INV003021,613677,76709.625,8
2024,INV003022,1284892,107074.33333333333,12
2024,INV003023,95540,19108.0,5
2024,INV003024,1924474,174952.18181818182,11
2024,INV003025,787052,71550.18181818182,11
2024,INV003026,707779,235926.33333333334,3
2024,INV003027,955226,119403.25,8
2024,INV003028,1256697,125669.7,10
2024,INV003029,199036,66345.33333333333,3
2024,INV003030,618508,309254.0,2
2024,INV003031,1313604,164200.5,8
2024,INV003032,48955,24477.5,2
2024,INV003033,1199886,109080.54545454546,11
2024,INV003034,420507,60072.42857142857,7
2024,INV003035,93094,46547.0,2
2024,INV003036,399163,39916.3,10
2024,INV003037,1304237,108686.41666666667,12
2024,INV003038,347648,86912.0,4
2024,INV003039,26913,26913.0,1
2024,INV003040,1362150,136215.0,10
2024,INV003041,1248140,113467.27272727272,11
2024,INV003042,735043,147008.6,5
2024,INV003043,1292740,117521.81818181818,11
2024,INV003044,209389,23265.444444444445,9
2024,INV003045,1688041,153458.27272727274,11
2024,INV003046,606902,151725.5,4
2024,INV003047,1136835,94736.25,12
2024,INV003048,548609,91434.83333333333,6
2024,INV003049,938743,104304.77777777778,9
2024,INV003050,1015060,338353.3333333333,3
2024,INV003051,618554,123710.8,5
2024,INV003052,387072,129024.0,3
2024,INV003053,427097,106774.25,4
2024,INV003054,1418876,128988.72727272728,11
2024,INV003055,805454,100681.75,8
2024,INV003056,337542,337542.0,1
2024,INV003057,1297567,129756.7,10
2024,INV003058,1273119,127311.9,10
2024,INV003059,7084,2361.3333333333335,3
2024,INV003060,1034342,86195.16666666667,12
2024,INV003061,889298,111162.25,8
2024,INV003062,202392,101196.0,2
2024,INV003063,658581,73175.66666666667,9
2024,INV003064,585172,146293.0,4
2024,INV003065,1046147,116238.55555555556,9
2024,INV003066,23985,7995.0,3
2024,INV003067,28292,14146.0,2
2024,INV003068,530123,88353.83333333333,6
2024,INV003069,794791,99348.875,8
2024,INV003070,1090507,90875.58333333333,12
2024,INV003071,527526,175842.0,3
2024,INV003072,499119,249559.5,2
2024,INV003073,1259757,139973.0,9
2024,INV003074,1634452,148586.54545454544,11
2024,INV003075,927992,84362.90909090909,11
2024,INV003076,452138,150712.66666666666,3
2024,INV003077,1367565,151951.66666666666,9
2024,INV003078,669657,74406.33333333333,9
2024,INV003079,618776,88396.57142857143,7
2024,INV003080,4678,1559.3333333333333,3
2024,INV003081,783687,156737.4,5
2024,INV003082,553753,55375.3,10
2024,INV003083,1689101,153554.63636363635,11
2024,INV003084,67157,22385.666666666668,3
2024,INV003085,639991,213330.33333333334,3
2024,INV003086,968216,138316.57142857142,7
2024,INV003087,41815,20907.5,2
2024,INV003088,364193,182096.5,2
2024,INV003089,325119,40639.875,8
2024,INV003090,171361,34272.2,5
2024,INV003091,347054,31550.363636363636,11
2024,INV003092,3436,1718.0,2
2024,INV003095,944591,78715.91666666667,12
2024,INV003096,444046,222023.0,2
2024,INV003097,1795141,149595.08333333334,12
2024,INV003098,66309,22103.0,3
2024,INV003099,730569,121761.5,6
2024,INV003100,546610,68326.25,8
2024,INV003101,1479101,211300.14285714287,7
2024,INV003102,1750018,175001.8,10
2024,INV003103,23176,4635.2,5
2024,INV003104,648363,216121.0,3
2024,INV003105,491438,40953.166666666664,12
2024,INV003106,247118,247118.0,1
2024,INV003108,413986,103496.5,4
2024,INV003109,571876,114375.2,5
2024,INV003110,1010412,126301.5,8
2024,INV003111,1348632,134863.2,10
2024,INV003112,502807,71829.57142857143,7
2024,INV003113,859530,78139.09090909091,11
2024,INV003115,214459,30637.0,7
2024,INV003116,842444,140407.33333333334,6
2024,INV003117,1313643,109470.25,12
2024,INV003118,434610,144870.0,3
2024,INV003119,1330714,166339.25,8
2024,INV003120,1139092,162727.42857142858,7
2024,INV003121,1228093,102341.08333333333,12
2024,INV003122,210488,105244.0,2
2024,INV003123,1223696,135966.22222222222,9
2024,INV003124,2063719,171976.58333333334,12
2024,INV003125,672316,96045.14285714286,7
2024,INV003126,160523,160523.0,1
2024,INV003127,563480,140870.0,4
2024,INV003128,885378,126482.57142857143,7
2024,INV003129,1105729,184288.16666666666,6
2024,INV003130,648630,92661.42857142857,7
2024,INV003131,204149,102074.5,2
2024,INV003132,585449,117089.8,5
2024,INV003133,631177,210392.33333333334,3
2024,INV003134,1079199,89933.25,12
2024,INV003135,311283,311283.0,1
2024,INV003136,336392,84098.0,4
2024,INV003137,25884,12942.0,2
2024,INV003138,531917,265958.5,2
2024,INV003139,1303353,108612.75,12
2024,INV003140,785605,65467.083333333336,12
2024,INV003141,991161,90105.54545454546,11
2024,INV003142,56725,18908.333333333332,3
2024,INV003143,841214,210303.5,4
2024,INV003144,1020806,92800.54545454546,11
2024,INV003145,458906,152968.66666666666,3
2024,INV003146,1081761,90146.75,12
2024,INV003147,290895,58179.0,5
2024,INV003149,10151,5075.5,2
2024,INV003150,936606,117075.75,8
2024,INV003151,454712,50523.555555555555,9
2024,INV003152,6347,6347.0,1
2024,INV003153,630949,70105.44444444444,9
2024,INV003154,693198,173299.5,4
2024,INV003155,417208,208604.0,2
2024,INV003156,5644,5644.0,1
2024,INV003157,524797,131199.25,4
2024,INV003158,583192,58319.2,10
2024,INV003159,757978,126329.66666666667,6
2024,INV003160,1237277,137475.22222222222,9
2024,INV003161,1306447,130644.7,10
2024,INV003162,614278,153569.5,4
2024,INV003163,123505,41168.333333333336,3
2024,INV003164,52460,13115.0,4
2024,INV003165,500700,71528.57142857143,7
2024,INV003166,454721,75786.83333333333,6
2024,INV003167,224990,37498.333333333336,6
2024,INV003168,336440,37382.22222222222,9
2024,INV003169,1197535,133059.44444444444,9
2024,INV003171,1478098,184762.25,8
2024,INV003172,551,551.0,1
2024,INV003173,1213959,110359.90909090909,11
2024,INV003174,1328105,166013.125,8
2024,INV003175,583491,291745.5,2
2024,INV003176,289890,48315.0,6
2024,INV003177,44496,22248.0,2
2024,INV003178,576669,64074.333333333336,9
2024,INV003179,368693,33517.545454545456,11
2024,INV003181,648904,129780.8,5
2024,INV003182,62872,20957.333333333332,3
2024,INV003183,94654,31551.333333333332,3
2024,INV003184,523034,87172.33333333333,6
2024,INV003185,727845,90980.625,8
2024,INV003186,16176,16176.0,1
2024,INV003187,51008,5667.555555555556,9
2024,INV003188,1421309,177663.625,8
2024,INV003189,722132,60177.666666666664,12
2024,INV003190,404988,67498.0,6
2024,INV003191,1015766,84647.16666666667,12
2024,INV003192,1595941,132995.08333333334,12
2024,INV003193,1681104,152827.63636363635,11
2024,INV003194,112230,18705.0,6
2024,INV003195,3345,1672.5,2
2024,INV003196,206512,25814.0,8
2024,INV003197,75585,18896.25,4
2024,INV003198,306168,61233.6,5
2024,INV003199,162809,81404.5,2
2024,INV003200,742116,82457.33333333333,9
2024,INV003201,781106,97638.25,8
2024,INV003202,349643,49949.0,7
2024,INV003203,839753,93305.88888888889,9
2024,INV003204,329065,109688.33333333333,3
2024,INV003205,1727669,143972.41666666666,12
2024,INV003206,820902,102612.75,8
2024,INV003207,7397,2465.6666666666665,3
2024,INV003208,431032,71838.66666666667,6
2024,INV003209,678291,84786.375,8
2024,INV003210,849305,106163.125,8
2024,INV003211,1245706,113246.0,11
2024,INV003212,732737,104676.71428571429,7
2024,INV003213,420262,84052.4,5
2024,INV003214,1168716,129857.33333333333,9
2024,INV003215,1102242,100203.81818181818,11
2024,INV003216,900316,180063.2,5
2024,INV003217,189348,94674.0,2
2024,INV003218,584036,83433.71428571429,7
2024,INV003219,1210375,110034.09090909091,11
2024,INV003220,1791045,179104.5,10
2024,INV003221,1825785,152148.75,12
2024,INV003222,474431,47443.1,10
2024,INV003223,522417,58046.333333333336,9
2024,INV003224,1074066,153438.0,7
2024,INV003225,775278,86142.0,9
2024,INV003226,776045,110863.57142857143,7
2024,INV003227,829863,92207.0,9
2024,INV003228,620166,68907.33333333333,9
2024,INV003229,266378,88792.66666666667,3
2024,INV003230,774809,64567.416666666664,12
2024,INV003231,1101024,110102.4,10
2024,INV003232,1626190,147835.45454545456,11
2024,INV003233,406111,135370.33333333334,3
2024,INV003234,927734,103081.55555555556,9
2024,INV003235,1021594,127699.25,8
2024,INV003236,671107,61009.72727272727,11
2024,INV003237,654245,109040.83333333333,6
2024,INV003238,2018415,201841.5,10
2024,INV003239,52452,10490.4,5
2024,INV003240,383396,63899.333333333336,6
2024,INV003241,2928,1464.0,2
2024,INV003242,718952,65359.27272727273,11
2024,INV003243,162655,27109.166666666668,6
2024,INV003244,64718,10786.333333333334,6
2024,INV003245,38585,9646.25,4
2024,INV003246,236247,78749.0,3
2024,INV003247,1567144,142467.63636363635,11
2024,INV003248,823799,91533.22222222222,9
2024,INV003249,212744,53186.0,4
2024,INV003250,1287698,117063.45454545454,11
2024,INV003251,792854,158570.8,5
2024,INV003252,102990,17165.0,6
2024,INV003253,172843,28807.166666666668,6
2024,INV003254,172930,28821.666666666668,6
2024,INV003255,22613,22613.0,1
2024,INV003256,1133401,113340.1,10
2024,INV003257,813780,90420.0,9
2024,INV003258,1670319,139193.25,12
2024,INV003259,10253,5126.5,2
2024,INV003260,712327,79147.44444444444,9
2024,INV003261,450793,90158.6,5
2024,INV003262,920513,102279.22222222222,9
2024,INV003263,215477,30782.428571428572,7
2024,INV003264,452739,56592.375,8
2024,INV003265,270969,67742.25,4
2024,INV003266,217446,217446.0,1
2024,INV003267,886940,98548.88888888889,9
2024,INV003268,511091,170363.66666666666,3
2024,INV003269,532609,88768.16666666667,6
2024,INV003270,1012044,126505.5,8
2024,INV003271,1050994,105099.4,10
2024,INV003272,309083,77270.75,4
2024,INV003273,445066,44506.6,10
2024,INV003275,121708,40569.333333333336,3
2024,INV003276,1422303,203186.14285714287,7
2024,INV003277,1143967,103997.0,11
2024,INV003278,786235,157247.0,5
2024,INV003279,411020,41102.0,10
2024,INV003280,204358,40871.6,5
2024,INV003281,341202,170601.0,2
2024,INV003282,542943,108588.6,5
2024,INV003283,6261,3130.5,2
2024,INV003285,249504,83168.0,3
2024,INV003286,303129,151564.5,2
2024,INV003287,1622465,135205.41666666666,12
2024,INV003288,3480685,290057.0833333333,12
2024,INV003289,1338847,111570.58333333333,12
2024,INV003291,1079196,119910.66666666667,9
2024,INV003294,1380395,172549.375,8
2024,INV003295,860743,107592.875,8
2024,INV003296,746901,106700.14285714286,7
2024,INV003297,2006241,200624.1,10
2024,INV003298,1943319,176665.36363636365,11
2024,INV003299,340005,170002.5,2
2024,INV003300,536223,76603.28571428571,7
2024,INV003301,321913,32191.3,10
2024,INV003302,144597,28919.4,5
2024,INV003303,62571,31285.5,2
2024,INV003304,593307,49442.25,12
2024,INV003305,111947,22389.4,5
2024,INV003306,1938996,215444.0,9
2024,INV003307,1672,836.0,2
2024,INV003308,423475,38497.72727272727,11
2024,INV003309,20513,5128.25,4
2024,INV003310,1297932,117993.81818181818,11
2024,INV003311,598984,49915.333333333336,12
2024,INV003312,259862,86620.66666666667,3
2024,INV003313,530564,88427.33333333333,6
2024,INV003314,841781,93531.22222222222,9
2024,INV003315,636585,106097.5,6
2024,INV003316,92917,30972.333333333332,3
2024,INV003317,1009717,84143.08333333333,12
2024,INV003318,1160,1160.0,1
2024,INV003319,58272,19424.0,3
2024,INV003320,1447303,120608.58333333333,12
2024,INV003321,1072303,134037.875,8
2024,INV003322,643404,128680.8,5
2024,INV003323,423921,423921.0,1
2024,INV003324,1622951,202868.875,8
2024,INV003325,731588,81287.55555555556,9
2024,INV003326,256848,64212.0,4
2024,INV003327,618628,309314.0,2
2024,INV003328,322687,80671.75,4
2024,INV003329,934567,84960.63636363637,11
2024,INV003330,176479,58826.333333333336,3
2024,INV003331,886704,147784.0,6
2024,INV003332,236287,39381.166666666664,6
2024,INV003333,57698,57698.0,1
2024,INV003334,333754,111251.33333333333,3
2024,INV003335,200715,40143.0,5
2024,INV003336,412829,51603.625,8
2024,INV003337,67969,33984.5,2
2024,INV003338,1258898,104908.16666666667,12
2024,INV003339,8210,8210.0,1
2024,INV003340,1557418,141583.45454545456,11
2024,INV003341,1162148,116214.8,10
2024,INV003342,2014453,167871.08333333334,12
2024,INV003343,1527885,138898.63636363635,11
2024,INV003344,1639031,136585.91666666666,12
2024,INV003345,458046,65435.142857142855,7
2024,INV003346,757584,108226.28571428571,7
2024,INV003347,341801,56966.833333333336,6
2024,INV003348,96128,48064.0,2
